X;Y;Z;reality
m;m;m; 
R+;R+;R;R
;;; 
X;Y;depth;field
;;; 
1493754.2;4916913.5;3.2;25.3
1493754.3;4916912.1;3.0;25.3
1493754.5;4916910.6;2.9;25.3
1493755.2;4916909.6;3.1;25.3
1493756.1;4916908.7;3.2;25.3
1493757.0;4916907.7;3.4;25.3
1493757.6;4916906.7;3.5;25.3
1493757.8;4916905.9;3.5;25.3
1493758.1;4916905.1;3.4;25.3
1493758.1;4916904.5;3.7;25.3
1493758.2;4916904.0;4.0;25.3
1493758.0;4916901.1;4.8;25.3
1493757.7;4916899.3;5.0;25.3
1493757.5;4916898.4;5.0;25.3
1493757.3;4916897.5;4.9;25.3
1493757.0;4916895.5;4.2;25.3
1493756.7;4916893.4;3.8;25.3
1493756.3;4916889.8;3.4;25.3
1493755.7;4916887.9;4.3;25.3
1493755.9;4916886.6;4.8;25.3
1493756.1;4916885.2;5.4;25.3
1493756.5;4916884.2;5.6;25.3
1493756.7;4916883.0;5.6;25.3
1493756.9;4916881.7;5.7;25.3
1493757.1;4916880.5;5.7;25.3
1493757.2;4916879.3;5.7;25.3
1493757.4;4916878.0;5.8;25.3
1493757.6;4916876.8;5.8;25.3
1493757.7;4916875.5;5.8;25.3
1493757.9;4916874.3;5.9;25.3
1493758.1;4916873.0;5.9;25.3
1493758.2;4916871.8;5.9;25.3
1493758.4;4916870.5;6.0;25.3
1493758.6;4916869.3;6.0;25.3
1493758.8;4916868.0;6.0;25.3
1493758.9;4916866.8;6.1;25.3
1493759.1;4916865.5;6.1;25.3
1493759.3;4916864.3;6.1;25.3
1493759.4;4916863.1;6.2;25.3
1493759.6;4916861.8;6.2;25.3
1493759.8;4916860.6;6.2;25.3
1493760.0;4916859.3;6.3;25.3
1493760.1;4916858.1;6.3;25.3
1493760.3;4916856.8;6.3;25.3
1493760.5;4916855.6;6.3;25.3
1493760.6;4916854.3;6.4;25.3
1493760.8;4916853.1;6.4;25.3
1493761.0;4916851.8;6.4;25.3
1493761.1;4916850.6;6.5;25.3
1493761.3;4916849.4;6.5;25.3
1493761.5;4916848.1;6.5;25.3
1493761.7;4916846.9;6.6;25.3
1493761.8;4916845.6;6.6;25.3
1493762.0;4916844.4;6.6;25.3
1493762.2;4916843.1;6.7;25.3
1493762.3;4916841.9;6.7;25.3
1493762.5;4916840.6;6.7;25.3
1493762.7;4916839.4;6.8;25.3
1493762.9;4916838.1;6.8;25.3
1493763.0;4916836.9;6.8;25.3
1493763.2;4916835.7;6.9;25.3
1493763.4;4916834.4;6.9;25.3
1493763.5;4916833.2;6.9;25.3
1493763.7;4916831.9;7.0;25.3
1493763.9;4916830.7;7.0;25.3
1493764.0;4916829.4;7.0;25.3
1493764.2;4916828.2;7.1;25.3
1493764.4;4916826.9;7.1;25.3
1493764.6;4916825.7;7.1;25.3
1493764.7;4916824.4;7.2;25.3
1493764.9;4916823.2;7.2;25.3
1493765.1;4916822.0;7.2;25.3
1493765.2;4916820.7;7.3;25.3
1493765.4;4916819.5;7.3;25.3
1493765.6;4916818.2;7.3;25.3
1493765.7;4916817.0;7.4;25.3
1493765.9;4916815.7;7.4;25.3
1493766.1;4916814.5;7.4;25.3
1493766.3;4916813.2;7.5;25.3
1493766.4;4916812.0;7.5;25.3
1493766.6;4916810.7;7.5;25.3
1493766.8;4916809.5;7.6;25.3
1493766.9;4916808.3;7.6;25.3
1493767.1;4916807.0;7.6;25.3
1493767.3;4916805.8;7.7;25.3
1493767.5;4916804.5;7.7;25.3
1493767.6;4916803.3;7.7;25.3
1493767.8;4916802.0;7.8;25.3
1493768.0;4916800.8;7.8;25.3
1493768.1;4916799.5;7.8;25.3
1493768.3;4916798.3;7.8;25.3
1493768.5;4916797.0;7.9;25.3
1493768.6;4916795.8;7.9;25.3
1493768.8;4916794.6;7.9;25.3
1493769.0;4916793.3;8.0;25.3
1493769.2;4916792.1;8.0;25.3
1493769.3;4916790.8;8.0;25.3
1493769.5;4916789.6;8.1;25.3
1493769.7;4916788.3;8.1;25.3
1493769.8;4916787.1;8.1;25.3
1493770.0;4916785.8;8.2;25.3
1493770.2;4916784.6;8.2;25.3
1493770.4;4916783.3;8.2;25.3
1493770.5;4916782.1;8.3;25.3
1493770.7;4916780.9;8.3;25.3
1493770.9;4916779.6;8.3;25.3
1493771.0;4916778.4;8.4;25.3
1493771.2;4916777.1;8.4;25.3
1493771.4;4916775.9;8.4;25.3
1493771.5;4916774.6;8.5;25.3
1493771.7;4916773.4;8.5;25.3
1493771.5;4916771.9;8.2;25.3
1493771.5;4916770.6;8.2;25.3
1493771.5;4916769.3;8.2;25.3
1493771.6;4916767.7;7.8;25.3
1493771.8;4916766.1;7.6;25.3
1493772.0;4916764.5;7.4;25.4
1493772.1;4916762.9;7.2;25.4
1493771.9;4916761.2;7.2;25.4
1493771.8;4916759.5;7.1;25.4
1493771.8;4916758.8;7.0;25.4
1493771.8;4916758.1;7.0;25.4
1493772.1;4916755.4;6.9;25.4
1493772.2;4916754.2;6.8;25.4
1493772.2;4916753.2;6.5;25.4
1493772.2;4916752.2;6.3;25.4
1493772.2;4916750.8;6.6;25.4
1493772.1;4916748.9;7.0;25.4
1493772.1;4916747.0;7.5;25.4
1493771.9;4916745.2;8.1;25.4
1493771.8;4916743.5;8.3;25.4
1493771.7;4916741.7;8.6;25.4
1493771.5;4916740.2;8.0;25.3
1493771.4;4916738.7;7.6;25.3
1493771.4;4916737.2;7.2;25.3
1493771.4;4916735.8;7.0;25.3
1493772.0;4916734.3;6.8;25.3
1493772.6;4916732.8;6.5;25.3
1493772.4;4916731.1;6.7;25.3
1493772.2;4916729.6;6.7;25.3
1493772.0;4916728.1;6.6;25.3
1493771.9;4916726.4;6.5;25.3
1493771.8;4916724.7;6.3;25.3
1493771.7;4916723.0;6.2;25.3
1493771.7;4916721.5;6.1;25.3
1493771.7;4916719.9;6.3;25.3
1493771.8;4916718.4;6.6;25.3
1493771.7;4916716.6;7.1;25.3
1493771.6;4916714.9;7.3;25.3
1493771.6;4916713.2;7.6;25.3
1493771.6;4916711.5;7.7;25.3
1493771.6;4916709.9;7.9;25.3
1493771.6;4916708.3;8.2;25.3
1493771.6;4916706.7;8.2;25.3
1493771.5;4916705.2;8.2;25.3
1493771.3;4916703.7;8.3;25.3
1493771.4;4916702.2;8.1;25.3
1493771.4;4916700.8;8.0;25.3
1493771.4;4916699.4;7.9;25.3
1493771.2;4916697.8;8.1;25.3
1493770.8;4916696.4;8.2;25.3
1493770.3;4916694.9;8.3;25.3
1493769.7;4916693.7;8.2;25.3
1493769.6;4916691.9;8.2;25.3
1493769.4;4916690.1;8.2;25.3
1493769.3;4916688.6;8.2;25.3
1493769.0;4916687.3;8.1;25.3
1493768.8;4916686.1;8.0;25.3
1493768.2;4916685.1;7.8;25.3
1493767.9;4916683.8;7.5;25.3
1493767.6;4916682.5;7.3;25.4
1493767.4;4916681.0;7.2;25.3
1493767.5;4916679.5;7.0;25.3
1493767.6;4916677.9;6.7;25.3
1493767.5;4916675.9;6.4;25.3
1493767.3;4916674.3;5.9;25.3
1493767.2;4916672.6;5.4;25.4
1493767.2;4916671.2;5.3;25.4
1493767.2;4916669.6;5.0;25.4
1493767.2;4916668.0;4.8;25.4
1493767.2;4916666.1;4.7;25.4
1493767.4;4916664.2;4.5;25.4
1493767.5;4916662.2;4.3;25.4
1493767.5;4916660.3;4.5;25.4
1493767.7;4916658.5;4.6;25.4
1493767.8;4916656.7;4.7;25.4
1493768.3;4916655.2;4.7;25.4
1493768.7;4916653.8;4.4;25.4
1493769.2;4916652.5;4.1;25.4
1493769.8;4916651.1;3.8;25.4
1493770.0;4916649.3;3.5;25.4
1493770.2;4916647.5;3.2;25.4
1493770.2;4916645.8;3.0;25.4
1493770.4;4916644.1;3.0;25.4
1493770.6;4916642.3;3.0;25.4
1493770.8;4916640.9;3.2;25.4
1493770.9;4916639.3;3.0;25.4
1493771.0;4916637.8;2.9;25.4
1493771.0;4916635.9;2.8;25.4
1493771.2;4916633.9;2.8;25.4
1493771.3;4916631.9;2.7;25.4
1493771.5;4916629.2;2.5;25.4
1493771.9;4916626.6;2.2;25.4
1493772.3;4916623.9;1.9;25.4
1493772.5;4916622.1;2.0;25.3
1493772.7;4916620.9;2.2;25.3
1493772.8;4916619.7;2.4;25.3
1493773.1;4916618.8;2.4;25.3
1493773.3;4916617.6;2.5;25.3
1493773.6;4916616.4;2.7;25.3
1493773.8;4916615.2;2.6;25.3
1493773.9;4916614.1;2.8;25.3
1493773.9;4916612.9;2.9;25.3
1493774.2;4916611.5;2.9;25.3
1493774.5;4916610.5;2.8;25.3
1493774.8;4916609.5;2.8;25.3
1493775.0;4916608.2;2.7;25.3
1493775.3;4916606.8;2.4;25.3
1493775.6;4916605.4;2.1;25.3
1493775.7;4916603.9;1.4;25.3
1493775.7;4916602.4;0.9;25.3
1493775.7;4916600.9;0.4;25.3
1493776.0;4916599.7;0.3;25.3
1493776.4;4916598.5;0.1;25.3
1493776.8;4916597.3;0.0;25.3
1493777.2;4916595.8;0.1;25.3
1493777.6;4916594.1;0.1;25.3
1493778.1;4916592.4;0.1;25.3
1493778.6;4916591.2;-0.1;25.3
1493778.7;4916589.8;-0.4;25.3
1493778.8;4916588.5;-0.7;25.3
1493779.0;4916587.1;-1.1;25.3
1493779.4;4916585.7;-1.6;25.3
1493779.7;4916584.2;-2.1;25.3
1493780.2;4916583.1;-2.0;25.3
1493780.6;4916582.0;-2.1;25.3
1493780.9;4916580.9;-2.3;25.3
1493781.2;4916579.6;-2.0;25.3
1493781.4;4916577.9;-1.8;25.3
1493781.6;4916576.3;-1.6;25.3
1493781.6;4916574.8;-1.3;25.3
1493782.0;4916573.6;-0.7;25.3
1493782.3;4916572.3;0.0;25.3
1493782.6;4916571.0;0.5;25.3
1493782.9;4916569.5;0.9;25.3
1493783.3;4916568.1;1.3;25.3
1493783.6;4916566.8;1.1;25.3
1493783.8;4916565.2;1.3;25.3
1493784.0;4916563.7;1.5;25.3
1493784.4;4916562.4;1.6;25.3
1493785.0;4916561.6;1.8;25.3
1493785.6;4916560.8;2.0;25.3
1493785.8;4916560.1;2.1;25.3
1493786.0;4916559.4;2.2;25.3
1493786.2;4916555.9;2.8;25.3
1493786.3;4916555.0;3.0;25.3
1493786.3;4916554.0;3.2;25.3
1493786.6;4916550.6;4.2;25.3
1493786.9;4916549.1;4.8;25.3
1493787.1;4916547.4;5.2;25.3
1493787.4;4916545.7;5.7;25.3
1493787.8;4916544.3;5.7;25.3
1493788.2;4916543.2;5.7;25.3
1493788.6;4916542.1;5.7;25.3
1493789.3;4916540.9;5.8;25.3
1493789.9;4916540.1;5.8;25.3
1493790.5;4916539.2;5.9;25.3
1493791.1;4916538.4;5.8;25.3
1493791.7;4916537.4;5.4;25.3
1493792.3;4916536.5;5.0;25.3
1493792.7;4916535.2;5.0;25.3
1493792.9;4916533.8;5.0;25.3
1493793.1;4916532.3;5.0;25.2
1493793.2;4916530.9;4.9;25.3
1493793.4;4916529.5;4.8;25.3
1493793.6;4916528.1;4.8;25.3
1493794.0;4916527.2;4.8;25.3
1493794.4;4916525.9;4.8;25.3
1493794.7;4916524.7;4.8;25.3
1493795.0;4916523.1;4.7;25.3
1493795.4;4916521.6;4.8;25.3
1493795.8;4916520.2;5.0;25.3
1493796.0;4916518.7;5.1;25.3
1493796.3;4916517.4;5.2;25.3
1493796.7;4916516.1;5.4;25.3
1493797.2;4916514.7;5.5;25.3
1493797.7;4916513.1;5.5;25.3
1493798.2;4916511.4;5.6;25.3
1493798.7;4916510.0;5.6;25.3
1493799.2;4916508.4;5.5;25.3
1493799.6;4916506.7;5.5;25.2
1493800.1;4916505.1;5.8;25.2
1493800.5;4916503.9;6.0;25.2
1493801.0;4916502.7;6.3;25.2
1493801.4;4916501.5;6.6;25.2
1493801.7;4916500.4;7.2;25.2
1493802.1;4916499.4;7.7;25.2
1493802.5;4916498.4;8.5;25.2
1493803.0;4916497.3;8.9;25.2
1493803.6;4916496.2;9.3;25.2
1493804.1;4916495.1;9.7;25.2
1493804.5;4916493.8;9.6;25.3
1493805.0;4916492.6;9.4;25.3
1493805.6;4916491.5;9.2;25.3
1493806.1;4916490.2;8.8;25.3
1493806.6;4916489.0;8.4;25.3
1493806.7;4916487.4;7.8;25.3
1493806.9;4916485.9;7.2;25.3
1493807.0;4916484.4;6.6;25.3
1493807.5;4916482.6;5.9;25.3
1493808.1;4916481.0;5.7;25.3
1493808.7;4916479.4;5.4;25.2
1493809.2;4916477.9;5.1;25.3
1493809.7;4916476.6;5.2;25.3
1493810.2;4916475.3;5.2;25.3
1493810.9;4916473.9;5.2;25.3
1493811.2;4916473.1;5.3;25.3
1493811.6;4916472.2;5.5;25.3
1493812.2;4916470.0;5.3;25.3
1493812.9;4916467.8;5.2;25.3
1493813.5;4916465.6;5.0;25.3
1493814.1;4916464.5;4.6;25.3
1493814.7;4916463.4;4.2;25.3
1493815.3;4916462.3;3.8;25.3
1493815.7;4916461.1;3.6;25.3
1493816.4;4916460.3;3.5;25.3
1493817.1;4916459.5;3.5;25.3
1493817.4;4916458.2;3.5;25.3
1493818.0;4916457.1;3.5;25.3
1493818.6;4916456.1;3.6;25.3
1493819.2;4916454.8;3.6;25.3
1493819.9;4916453.4;3.6;25.3
1493820.6;4916452.0;3.6;25.3
1493821.1;4916450.7;3.9;25.3
1493821.8;4916449.6;3.7;25.3
1493822.6;4916448.5;3.5;25.3
1493823.7;4916447.6;3.2;25.3
1493824.5;4916446.5;3.4;25.3
1493825.3;4916445.5;3.5;25.3
1493826.2;4916444.6;3.1;25.3
1493826.8;4916443.3;3.0;25.3
1493827.5;4916441.9;2.8;25.3
1493828.3;4916440.7;2.7;25.3
1493829.0;4916439.8;2.6;25.3
1493829.8;4916439.0;2.5;25.3
1493830.6;4916438.3;2.6;25.3
1493831.5;4916437.5;2.9;25.3
1493832.3;4916436.7;3.2;25.3
1493833.3;4916436.1;3.2;25.3
1493834.1;4916434.9;3.1;25.3
1493834.8;4916433.8;2.9;25.3
1493835.6;4916432.6;2.8;25.3
1493836.4;4916431.4;2.9;25.3
1493837.1;4916430.2;3.0;25.3
1493837.9;4916429.3;2.8;25.3
1493838.7;4916428.6;2.8;25.3
1493839.5;4916428.0;2.9;25.3
1493840.3;4916427.0;2.8;25.3
1493840.9;4916426.0;2.8;25.3
1493841.5;4916425.0;2.7;25.3
1493841.9;4916423.8;2.6;25.3
1493842.6;4916422.3;2.5;25.3
1493843.3;4916420.9;2.4;25.3
1493844.1;4916419.4;2.3;25.3
1493844.7;4916418.1;2.2;25.3
1493845.3;4916416.8;2.2;25.3
1493845.9;4916415.6;2.0;25.3
1493846.4;4916414.0;1.5;25.3
1493846.9;4916412.3;1.0;25.3
1493847.3;4916410.5;0.5;25.3
1493847.8;4916408.9;0.0;25.3
1493848.3;4916407.2;-0.5;25.3
1493849.1;4916406.0;-0.7;25.3
1493850.0;4916404.8;-0.8;25.3
1493850.8;4916403.6;-1.0;25.3
1493851.5;4916402.0;-1.3;25.3
1493852.2;4916400.4;-1.8;25.3
1493852.8;4916398.7;-2.2;25.3
1493853.5;4916396.8;-3.1;25.3
1493854.2;4916395.2;-3.7;25.3
1493854.9;4916393.6;-4.3;25.3
1493855.9;4916392.9;-4.8;25.3
1493856.9;4916391.9;-5.2;25.3
1493857.8;4916390.9;-5.5;25.3
1493858.5;4916389.6;-5.6;25.3
1493859.2;4916388.1;-5.8;25.3
1493859.8;4916386.7;-6.0;25.3
1493860.5;4916385.2;-6.3;25.3
1493861.1;4916383.9;-6.9;25.3
1493861.7;4916382.7;-7.5;25.3
1493862.3;4916381.6;-8.1;25.3
1493862.9;4916380.3;-8.6;25.3
1493863.5;4916379.1;-9.2;25.3
1493864.1;4916377.7;-9.9;25.3
1493864.7;4916376.3;-10.4;25.3
1493865.4;4916374.9;-10.9;25.3
1493865.8;4916373.5;-11.2;25.3
1493866.0;4916372.8;-11.1;25.3
1493866.2;4916372.2;-11.1;25.3
1493868.2;4916370.0;-12.5;25.3
1493868.9;4916368.8;-13.2;25.3
1493869.6;4916367.6;-13.8;25.3
1493870.2;4916366.5;-14.3;25.3
1493870.7;4916365.0;-13.4;25.3
1493871.2;4916363.6;-12.6;25.3
1493871.8;4916362.3;-12.6;25.3
1493872.6;4916361.1;-12.7;25.3
1493873.3;4916359.9;-12.8;25.3
1493874.0;4916358.5;-12.5;25.3
1493874.9;4916357.4;-12.2;25.3
1493875.7;4916356.3;-11.9;25.3
1493876.4;4916355.1;-12.0;25.3
1493876.6;4916353.9;-12.2;25.3
1493876.9;4916352.7;-12.4;25.3
1493877.6;4916351.5;-12.4;25.3
1493878.4;4916350.1;-12.5;25.3
1493879.2;4916348.8;-12.6;25.3
1493879.8;4916347.6;-12.5;25.3
1493880.8;4916346.4;-12.3;25.3
1493881.8;4916345.2;-12.2;25.3
1493882.6;4916343.7;-12.0;25.3
1493883.4;4916342.7;-12.2;25.3
1493884.1;4916341.6;-12.4;25.3
1493885.0;4916340.5;-12.2;25.3
1493886.1;4916339.3;-11.9;25.3
1493887.2;4916338.1;-11.7;25.3
1493887.9;4916336.7;-11.8;25.3
1493888.6;4916335.5;-11.8;25.3
1493889.3;4916334.3;-11.8;25.3
1493890.0;4916333.1;-11.7;25.3
1493890.8;4916331.9;-11.6;25.3
1493891.5;4916330.7;-11.4;25.3
1493892.0;4916329.6;-11.6;25.3
1493892.5;4916328.3;-11.8;25.3
1493893.1;4916327.0;-12.0;25.3
1493893.5;4916325.4;-12.0;25.3
1493894.0;4916323.7;-11.8;25.3
1493894.6;4916322.0;-11.5;25.3
1493894.9;4916320.5;-11.2;25.3
1493895.5;4916319.4;-10.9;25.3
1493896.1;4916318.2;-10.7;25.3
1493897.0;4916317.2;-10.5;25.3
1493897.7;4916316.0;-10.2;25.3
1493898.3;4916314.7;-10.0;25.3
1493899.0;4916313.3;-9.8;25.3
1493899.8;4916312.4;-9.4;25.3
1493900.6;4916311.5;-9.0;25.3
1493901.2;4916310.4;-8.5;25.3
1493902.1;4916309.2;-8.4;25.3
1493903.0;4916308.0;-8.4;25.3
1493903.5;4916306.7;-8.7;25.3
1493904.2;4916305.4;-8.8;25.3
1493905.0;4916304.1;-8.8;25.3
1493905.8;4916302.8;-8.8;25.3
1493906.5;4916301.4;-8.9;25.3
1493907.3;4916300.0;-8.9;25.3
1493907.9;4916298.6;-8.8;25.3
1493908.8;4916297.4;-8.7;25.3
1493909.6;4916296.2;-8.6;25.3
1493910.4;4916295.0;-8.2;25.3
1493911.0;4916293.7;-7.9;25.3
1493911.5;4916292.3;-7.7;25.3
1493912.1;4916291.1;-7.2;25.3
1493912.8;4916289.9;-7.1;25.3
1493913.5;4916288.6;-7.0;25.3
1493914.1;4916287.4;-6.9;25.3
1493914.7;4916286.0;-6.7;25.3
1493915.3;4916284.6;-6.5;25.3
1493916.0;4916283.4;-6.4;25.3
1493916.6;4916281.9;-6.2;25.3
1493917.1;4916280.5;-6.0;25.3
1493917.7;4916278.8;-5.7;25.3
1493918.2;4916277.3;-5.4;25.3
1493918.7;4916275.7;-5.1;25.3
1493919.2;4916274.5;-4.7;25.3
1493920.0;4916273.3;-4.6;25.3
1493920.7;4916272.2;-4.4;25.3
1493921.3;4916271.2;-4.3;25.3
1493922.0;4916270.4;-4.0;25.3
1493922.7;4916269.6;-3.8;25.3
1493923.5;4916268.6;-3.8;25.3
1493924.3;4916267.6;-3.9;25.3
1493925.0;4916266.6;-4.0;25.3
1493925.5;4916265.3;-3.6;25.3
1493925.8;4916263.8;-3.0;25.3
1493926.2;4916262.2;-2.4;25.3
1493926.5;4916261.1;-2.0;25.3
1493927.0;4916260.1;-1.6;25.3
1493927.4;4916259.0;-1.3;25.3
1493928.0;4916257.8;-1.1;25.3
1493928.5;4916256.2;-1.1;25.3
1493929.1;4916254.6;-1.2;25.3
1493929.8;4916253.3;-1.3;25.3
1493930.6;4916252.1;-1.4;25.3
1493931.4;4916250.9;-1.4;25.4
1493932.2;4916249.8;-1.6;25.3
1493932.9;4916249.0;-1.9;25.3
1493933.5;4916248.2;-2.2;25.3
1493934.2;4916247.3;-2.5;25.3
1493935.0;4916246.4;-2.9;25.3
1493935.8;4916245.5;-3.3;25.3
1493936.5;4916244.6;-3.5;25.3
1493937.3;4916243.6;-4.2;25.3
1493938.0;4916242.6;-4.8;25.3
1493938.5;4916241.2;-5.1;25.3
1493939.1;4916240.1;-5.8;25.3
1493939.7;4916239.0;-6.4;25.3
1493940.3;4916238.2;-6.9;25.3
1493940.8;4916236.9;-6.8;25.3
1493941.3;4916235.6;-6.6;25.4
1493942.0;4916234.6;-6.3;25.3
1493942.6;4916233.8;-5.9;25.3
1493943.3;4916232.9;-5.6;25.3
1493943.9;4916232.1;-5.5;25.3
1493944.3;4916230.9;-5.3;25.3
1493944.8;4916229.6;-5.1;25.3
1493945.1;4916228.3;-4.9;25.3
1493945.5;4916227.3;-5.0;25.3
1493945.8;4916226.2;-5.0;25.3
1493946.2;4916224.9;-4.9;25.3
1493946.7;4916223.9;-4.8;25.3
1493947.2;4916222.9;-4.6;25.4
1493947.6;4916221.9;-4.3;25.4
1493948.3;4916221.1;-3.9;25.4
1493948.9;4916220.3;-3.5;25.4
1493949.8;4916219.0;-3.5;25.4
1493950.4;4916217.7;-3.4;25.4
1493951.1;4916216.3;-3.2;25.4
1493951.6;4916214.8;-3.3;25.4
1493952.1;4916213.9;-3.1;25.4
1493952.7;4916212.9;-3.0;25.4
1493953.3;4916212.2;-2.8;25.3
1493953.9;4916211.2;-2.5;25.3
1493954.5;4916210.3;-2.3;25.3
1493955.1;4916209.1;-2.4;25.3
1493955.6;4916207.5;-2.6;25.3
1493956.1;4916205.9;-2.9;25.4
1493957.0;4916204.6;-3.0;25.3
1493957.8;4916203.4;-3.4;25.3
1493958.6;4916202.3;-3.7;25.3
1493959.2;4916201.4;-4.0;25.3
1493959.8;4916200.3;-4.1;25.3
1493960.5;4916199.2;-4.2;25.4
1493961.1;4916198.1;-4.3;25.4
1493961.6;4916196.9;-4.0;25.4
1493962.1;4916195.7;-3.8;25.4
1493962.7;4916194.3;-3.6;25.4
1493963.3;4916193.1;-3.4;25.4
1493963.8;4916191.9;-3.2;25.4
1493964.8;4916190.6;-3.0;25.4
1493965.7;4916189.5;-2.8;25.4
1493966.5;4916188.4;-2.6;25.4
1493967.4;4916187.1;-2.4;25.4
1493968.0;4916185.2;-2.3;25.4
1493968.6;4916183.3;-2.3;25.4
1493969.0;4916181.9;-2.2;25.4
1493969.6;4916180.8;-1.9;25.4
1493970.2;4916179.7;-1.5;25.4
1493970.9;4916178.9;-1.2;25.4
1493971.3;4916177.9;-0.9;25.4
1493971.7;4916177.0;-0.7;25.4
1493972.3;4916175.5;-0.4;25.4
1493973.2;4916174.3;-0.7;25.4
1493974.1;4916173.1;-0.9;25.4
1493974.8;4916172.0;-1.2;25.4
1493975.7;4916171.0;-0.9;25.4
1493976.7;4916170.1;-0.7;25.4
1493977.6;4916168.9;-0.3;25.4
1493978.3;4916167.7;0.1;25.4
1493978.9;4916166.6;0.6;25.4
1493979.7;4916165.5;0.9;25.4
1493980.1;4916164.5;1.1;25.4
1493980.5;4916163.6;1.4;25.4
1493981.1;4916162.7;1.3;25.4
1493981.7;4916161.7;1.4;25.4
1493982.3;4916160.8;1.4;25.4
1493983.1;4916159.8;1.3;25.4
1493983.9;4916158.9;1.5;25.4
1493984.8;4916158.0;1.6;25.4
1493985.3;4916156.5;1.4;25.3
1493986.0;4916155.2;1.4;25.3
1493986.6;4916153.8;1.5;25.3
1493987.3;4916152.6;1.8;25.3
1493987.9;4916151.6;2.4;25.3
1493988.6;4916150.6;3.0;25.3
1493989.2;4916149.5;3.3;25.3
1493990.1;4916148.6;3.6;25.3
1493991.0;4916147.8;3.9;25.3
1493991.7;4916147.1;3.8;25.3
1493992.4;4916146.0;3.8;25.3
1493993.1;4916144.8;3.7;25.3
1493993.5;4916143.2;3.8;25.3
1493994.0;4916141.8;4.0;25.3
1493994.6;4916140.5;4.3;25.3
1493995.5;4916139.3;4.4;25.3
1493996.4;4916137.9;4.6;25.3
1493997.3;4916136.5;4.7;25.4
1493998.0;4916135.1;4.9;25.4
1493998.7;4916133.7;5.2;25.4
1493999.4;4916132.4;5.4;25.4
1494000.2;4916131.1;5.4;25.3
1494001.4;4916130.0;5.3;25.3
1494002.6;4916128.9;5.3;25.3
1494003.2;4916127.2;5.2;25.3
1494004.1;4916125.7;5.5;25.3
1494005.0;4916124.3;5.8;25.4
1494006.1;4916122.9;6.4;25.4
1494007.0;4916121.4;6.4;25.4
1494007.9;4916119.9;6.4;25.4
1494008.8;4916118.6;6.3;25.4
1494009.7;4916117.1;6.2;25.4
1494010.7;4916115.6;6.2;25.4
1494011.9;4916114.5;6.2;25.4
1494013.0;4916113.5;5.9;25.4
1494014.1;4916112.4;5.6;25.4
1494015.0;4916111.4;6.0;25.4
1494015.6;4916110.7;6.4;25.4
1494016.1;4916110.0;6.8;25.4
1494017.1;4916109.2;7.5;25.4
1494018.2;4916108.0;7.4;25.4
1494019.2;4916106.9;7.3;25.4
1494020.2;4916105.6;7.2;25.3
1494020.9;4916104.2;6.8;25.3
1494021.5;4916102.8;6.5;25.3
1494022.1;4916101.2;6.0;25.3
1494022.9;4916099.7;5.6;25.3
1494023.7;4916098.2;5.2;25.3
1494024.6;4916096.8;5.0;25.3
1494025.2;4916095.8;5.2;25.3
1494025.8;4916094.9;5.4;25.3
1494026.6;4916093.9;5.6;25.3
1494027.5;4916092.6;6.1;25.4
1494028.4;4916091.3;6.6;25.4
1494029.2;4916090.3;6.8;25.4
1494030.0;4916089.4;7.2;25.4
1494030.7;4916088.5;7.6;25.4
1494031.5;4916087.7;8.0;25.4
1494032.3;4916086.8;8.3;25.4
1494033.2;4916085.9;8.6;25.4
1494033.9;4916084.6;9.1;25.4
1494034.3;4916083.5;9.1;25.4
1494034.8;4916082.4;9.0;25.4
1494035.6;4916081.5;8.9;25.4
1494036.4;4916080.3;8.7;25.4
1494037.2;4916079.0;8.4;25.4
1494037.8;4916077.8;8.2;25.3
1494038.4;4916077.2;8.1;25.3
1494039.1;4916076.6;8.1;25.3
1494039.7;4916075.6;8.1;25.3
1494040.5;4916074.5;8.3;25.3
1494041.3;4916073.4;8.6;25.4
1494041.9;4916072.2;8.9;25.3
1494042.6;4916070.8;9.1;25.3
1494043.3;4916069.4;9.3;25.3
1494044.1;4916067.8;9.4;25.3
1494045.0;4916066.4;9.8;25.3
1494045.9;4916064.9;10.1;25.3
1494046.9;4916064.0;10.1;25.3
1494047.8;4916063.0;10.1;25.3
1494048.7;4916061.9;10.2;25.3
1494049.2;4916060.6;10.2;25.3
1494049.6;4916059.4;10.2;25.3
1494050.1;4916058.3;10.3;25.3
1494050.7;4916056.9;10.3;25.3
1494051.3;4916055.7;10.2;25.3
1494051.8;4916054.4;10.0;25.3
1494052.3;4916052.9;10.1;25.3
1494052.9;4916051.4;10.2;25.3
1494053.4;4916049.9;10.4;25.3
1494053.7;4916048.3;10.6;25.3
1494054.3;4916047.0;10.4;25.3
1494054.9;4916045.8;10.3;25.3
1494056.0;4916044.7;9.9;25.3
1494057.0;4916043.6;9.7;25.3
1494058.1;4916042.5;9.5;25.3
1494058.6;4916041.3;9.1;25.3
1494059.5;4916039.9;8.6;25.3
1494060.3;4916038.6;8.2;25.3
1494061.4;4916037.4;8.9;25.3
1494062.4;4916036.2;9.2;25.3
1494063.4;4916035.1;9.4;25.3
1494064.5;4916034.0;9.5;25.3
1494066.0;4916032.8;9.8;25.3
1494067.5;4916031.6;10.2;25.3
1494068.5;4916030.2;10.3;25.3
1494068.8;4916028.9;9.9;25.3
1494069.1;4916027.5;9.6;25.4
