id;xcoord;ycoord;fid;castanea;vege;cat_vege;z_coord
;m;m;;;;;m
V;R;R;;;V;K;A
;;;;;;; 
id_cat;x;y;;;name_vegetation;category;absolute_depth
;;;;;;; 
121;1624633.34801864;4839715.42933249;163;;formazione_di_pino_post_incendio;7;0
129;1624497.03142392;4840344.23881928;163;;formazione_di_pino_post_incendio;7;0
131;1623300.11428576;4840086.38792017;163;;formazione_di_pino_post_incendio;7;0
136;1623614.04116455;4839536.53894605;163;;formazione_di_pino_post_incendio;7;0
137;1623359.10634012;4839627.03066409;163;;formazione_di_pino_post_incendio;7;0
143;1623294.81861264;4839830.38158245;163;;formazione_di_pino_post_incendio;7;0
144;1625299.73314961;4839365.61823256;163;;formazione_di_pino_post_incendio;7;0
145;1624389.48842035;4840518.40823795;163;;formazione_di_pino_post_incendio;7;0
147;1623200.7268728;4839876.34449027;163;;formazione_di_pino_post_incendio;7;0
148;1623571.62835265;4840006.75495195;163;;formazione_di_pino_post_incendio;7;0
155;1623784.65274063;4840359.4475385;163;;formazione_di_pino_post_incendio;7;0
164;1625219.15062735;4839593.41492887;163;;formazione_di_pino_post_incendio;7;0
166;1624951.53563331;4839584.45852034;163;;formazione_di_pino_post_incendio;7;0
167;1624341.55795558;4839728.53258963;163;;formazione_di_pino_post_incendio;7;0
169;1623717.56774493;4839840.18802395;163;;formazione_di_pino_post_incendio;7;0
176;1624761.34183733;4840309.62999752;163;;formazione_di_pino_post_incendio;7;0
179;1623954.2432869;4839876.28389099;163;;formazione_di_pino_post_incendio;7;0
202;1623979.97076789;4839311.5454414;163;;formazione_di_pino_post_incendio;7;0
203;1623292.88961651;4839713.85298633;163;;formazione_di_pino_post_incendio;7;0
234;1623654.52413432;4839575.51639461;163;;formazione_di_pino_post_incendio;7;0
239;1623421.26633503;4840046.35497327;163;;formazione_di_pino_post_incendio;7;0
241;1624619.88706635;4840279.46377455;163;;formazione_di_pino_post_incendio;7;0
244;1625070.87164552;4839858.37105245;163;;formazione_di_pino_post_incendio;7;0
257;1623938.97268651;4839918.76621255;163;;formazione_di_pino_post_incendio;7;0
263;1624825.63629741;4839326.61157598;163;;formazione_di_pino_post_incendio;7;0
264;1624948.27876201;4840614.00097989;163;;formazione_di_pino_post_incendio;7;0
270;1624807.10538092;4840213.38244213;163;;formazione_di_pino_post_incendio;7;0
281;1625113.14898446;4839752.59621955;163;;formazione_di_pino_post_incendio;7;0
287;1623382.25309809;4839886.67929763;163;;formazione_di_pino_post_incendio;7;0
295;1623453.12688957;4840331.13689482;163;;formazione_di_pino_post_incendio;7;0
306;1624625.90351231;4840140.19882771;163;;formazione_di_pino_post_incendio;7;0
308;1624933.22504235;4840235.47358276;163;;formazione_di_pino_post_incendio;7;0
322;1625079.84672259;4839493.40253927;163;;formazione_di_pino_post_incendio;7;0
331;1623329.50181487;4840175.89137332;163;;formazione_di_pino_post_incendio;7;0
336;1624238.7619119;4840084.28165245;163;;formazione_di_pino_post_incendio;7;0
337;1624351.89566435;4840194.25818499;163;;formazione_di_pino_post_incendio;7;0
341;1623891.77588974;4840133.66198167;163;;formazione_di_pino_post_incendio;7;0
345;1624153.1972606;4839694.11824304;163;;formazione_di_pino_post_incendio;7;0
350;1624998.72199091;4839469.44762318;163;;formazione_di_pino_post_incendio;7;0
370;1625259.507066;4839406.99500936;163;;formazione_di_pino_post_incendio;7;0
372;1623270.79449959;4839584.41669909;163;;formazione_di_pino_post_incendio;7;0
390;1623509.40058034;4839917.34662876;163;;formazione_di_pino_post_incendio;7;0
404;1623942.1459069;4839904.87269258;163;;formazione_di_pino_post_incendio;7;0
405;1623479.50556852;4839863.30859603;163;;formazione_di_pino_post_incendio;7;0
411;1623292.7026553;4839594.50045474;163;;formazione_di_pino_post_incendio;7;0
417;1624069.3322043;4839795.7511291;163;;formazione_di_pino_post_incendio;7;0
448;1624525.62342806;4840238.34691628;163;;formazione_di_pino_post_incendio;7;0
450;1624220.12863838;4840112.98157513;163;;formazione_di_pino_post_incendio;7;0
463;1624111.24692374;4840282.16733002;163;;formazione_di_pino_post_incendio;7;0
472;1624665.02346651;4840619.93889152;163;;formazione_di_pino_post_incendio;7;0
482;1623343.28123;4840221.59521033;163;;formazione_di_pino_post_incendio;7;0
488;1623797.30446293;4839980.90841266;163;;formazione_di_pino_post_incendio;7;0
489;1624626.91238956;4839514.90095737;163;;formazione_di_pino_post_incendio;7;0
490;1624737.60547796;4839638.83508658;163;;formazione_di_pino_post_incendio;7;0
505;1624695.88170223;4840502.262086;163;;formazione_di_pino_post_incendio;7;0
506;1623391.69856657;4840192.12543441;163;;formazione_di_pino_post_incendio;7;0
509;1625374.07032017;4839356.55948831;163;;formazione_di_pino_post_incendio;7;0
513;1623758.75935579;4839959.61380798;163;;formazione_di_pino_post_incendio;7;0
515;1625053.15498559;4840011.40137471;163;;formazione_di_pino_post_incendio;7;0
519;1625172.86725306;4839418.89884483;163;;formazione_di_pino_post_incendio;7;0
526;1623268.39434078;4840358.89443667;163;;formazione_di_pino_post_incendio;7;0
528;1624691.89087388;4839568.1341914;163;;formazione_di_pino_post_incendio;7;0
552;1624611.22206329;4840109.82832726;163;;formazione_di_pino_post_incendio;7;0
555;1623792.05213234;4839394.62105999;163;;formazione_di_pino_post_incendio;7;0
556;1623742.76629551;4839365.42361278;163;;formazione_di_pino_post_incendio;7;0
561;1624625.70267498;4840242.60099767;163;;formazione_di_pino_post_incendio;7;0
574;1625093.11950609;4839465.62995136;163;;formazione_di_pino_post_incendio;7;0
578;1624588.38352708;4839785.82447613;163;;formazione_di_pino_post_incendio;7;0
583;1623351.92558019;4839971.14350534;163;;formazione_di_pino_post_incendio;7;0
584;1623798.14813091;4839738.00435817;163;;formazione_di_pino_post_incendio;7;0
592;1623489.84593033;4840021.3263491;163;;formazione_di_pino_post_incendio;7;0
601;1624964.50404567;4840515.31003963;163;;formazione_di_pino_post_incendio;7;0
613;1624918.73369006;4839374.13548645;163;;formazione_di_pino_post_incendio;7;0
620;1624721.45676995;4839787.2433045;163;;formazione_di_pino_post_incendio;7;0
623;1624540.90445165;4840399.41122241;163;;formazione_di_pino_post_incendio;7;0
625;1624521.0861227;4839987.39714513;163;;formazione_di_pino_post_incendio;7;0
626;1624686.38944536;4840673.19513233;163;;formazione_di_pino_post_incendio;7;0
636;1623576.49070976;4840231.83534043;163;;formazione_di_pino_post_incendio;7;0
648;1624802.9941453;4839733.07704764;163;;formazione_di_pino_post_incendio;7;0
663;1625041.63085787;4840534.3810198;163;;formazione_di_pino_post_incendio;7;0
670;1624151.25291883;4840119.87098781;163;;formazione_di_pino_post_incendio;7;0
677;1624992.71716781;4839682.11623877;163;;formazione_di_pino_post_incendio;7;0
678;1623779.40619832;4840382.68817568;163;;formazione_di_pino_post_incendio;7;0
680;1624975.81182696;4839365.32939577;163;;formazione_di_pino_post_incendio;7;0
681;1624606.35875402;4840185.84665592;163;;formazione_di_pino_post_incendio;7;0
683;1623512.56339537;4839472.42001628;163;;formazione_di_pino_post_incendio;7;0
695;1624641.29352859;4840211.50504192;163;;formazione_di_pino_post_incendio;7;0
708;1624703.63795378;4840155.60731217;163;;formazione_di_pino_post_incendio;7;0
711;1624877.44989914;4840366.5989184;163;;formazione_di_pino_post_incendio;7;0
728;1624603.32973347;4840099.37565867;163;;formazione_di_pino_post_incendio;7;0
729;1623325.18986234;4839752.68448327;163;;formazione_di_pino_post_incendio;7;0
731;1623532.71462004;4839438.58259606;163;;formazione_di_pino_post_incendio;7;0
747;1624750.58074263;4840601.2703243;163;;formazione_di_pino_post_incendio;7;0
765;1623758.64130053;4839629.41183207;163;;formazione_di_pino_post_incendio;7;0
766;1624261.08487954;4839946.93718028;163;;formazione_di_pino_post_incendio;7;0
776;1623279.40160514;4839694.48725957;163;;formazione_di_pino_post_incendio;7;0
786;1624641.03859708;4840066.96972932;163;;formazione_di_pino_post_incendio;7;0
798;1623748.18304719;4839460.14977526;163;;formazione_di_pino_post_incendio;7;0
807;1624848.84804665;4840732.24540763;163;;formazione_di_pino_post_incendio;7;0
832;1623640.88404548;4839438.25521713;163;;formazione_di_pino_post_incendio;7;0
847;1623445.53349644;4840327.72324503;163;;formazione_di_pino_post_incendio;7;0
859;1624792.65095877;4840336.22116057;163;;formazione_di_pino_post_incendio;7;0
870;1624602.35051619;4840584.77899169;163;;formazione_di_pino_post_incendio;7;0
874;1624882.57736627;4840599.60171326;163;;formazione_di_pino_post_incendio;7;0
885;1624307.94075448;4839913.55382459;163;;formazione_di_pino_post_incendio;7;0
893;1624203.27743126;4839684.97832533;163;;formazione_di_pino_post_incendio;7;0
894;1624885.76367735;4840112.23683398;163;;formazione_di_pino_post_incendio;7;0
904;1624965.41924998;4839741.7418997;163;;formazione_di_pino_post_incendio;7;0
905;1624302.88007552;4839943.18870928;163;;formazione_di_pino_post_incendio;7;0
906;1624954.50600585;4839313.44462509;163;;formazione_di_pino_post_incendio;7;0
917;1624288.47883568;4839844.46262775;163;;formazione_di_pino_post_incendio;7;0
931;1623508.28394371;4839987.21335321;163;;formazione_di_pino_post_incendio;7;0
934;1624549.62053153;4839819.39631493;163;;formazione_di_pino_post_incendio;7;0
937;1624321.51830769;4840028.59612842;163;;formazione_di_pino_post_incendio;7;0
966;1624600.88812371;4840116.68039368;163;;formazione_di_pino_post_incendio;7;0
968;1623880.28068721;4839884.88421415;163;;formazione_di_pino_post_incendio;7;0
974;1624778.40100739;4840668.51598039;163;;formazione_di_pino_post_incendio;7;0
981;1624921.58702345;4839291.85610405;163;;formazione_di_pino_post_incendio;7;0
983;1623753.37781502;4839366.4560183;163;;formazione_di_pino_post_incendio;7;0
986;1623569.43914098;4839484.25713801;163;;formazione_di_pino_post_incendio;7;0
988;1623648.55930244;4839457.23070131;163;;formazione_di_pino_post_incendio;7;0
994;1623262.29968023;4839999.8180639;163;;formazione_di_pino_post_incendio;7;0
995;1624481.02178583;4840385.54638663;163;;formazione_di_pino_post_incendio;7;0
998;1624124.22638047;4839698.27126014;163;;formazione_di_pino_post_incendio;7;0
141;1625214.89972112;4840193.38512514;164;;formazione_di_pino_post_incendio;7;0
171;1624476.70502673;4840678.40963018;166;;formazione_di_pino_post_incendio;7;0
373;1624793.38656398;4840843.12047979;166;;formazione_di_pino_post_incendio;7;0
761;1625002.4786441;4840876.17859928;166;;formazione_di_pino_post_incendio;7;0
913;1625063.7329017;4840720.28655574;166;;formazione_di_pino_post_incendio;7;0
26;1622381.75694964;4841035.21773018;176;;formazioni_di_macchia_post_incendio;8;0
53;1623196.21729762;4840698.34186214;176;;formazioni_di_macchia_post_incendio;8;0
69;1622793.24193062;4840345.57825625;176;;formazioni_di_macchia_post_incendio;8;0
90;1623021.03022796;4841002.15119692;176;;formazioni_di_macchia_post_incendio;8;0
92;1622610.32638809;4840982.33849963;176;;formazioni_di_macchia_post_incendio;8;0
96;1622728.86984773;4840290.31158032;176;;formazioni_di_macchia_post_incendio;8;0
101;1623165.21782331;4839876.686628;176;;formazioni_di_macchia_post_incendio;8;0
122;1623082.81886045;4840934.94593699;176;;formazioni_di_macchia_post_incendio;8;0
133;1622698.85878981;4840340.96051728;176;;formazioni_di_macchia_post_incendio;8;0
138;1622774.66638923;4841181.58325751;176;;formazioni_di_macchia_post_incendio;8;0
146;1622796.21410108;4840632.35955479;176;;formazioni_di_macchia_post_incendio;8;0
153;1622594.02383345;4841025.64588982;176;;formazioni_di_macchia_post_incendio;8;0
158;1622244.69074115;4840996.57772635;176;;formazioni_di_macchia_post_incendio;8;0
190;1622939.33919018;4840370.42102742;176;;formazioni_di_macchia_post_incendio;8;0
195;1622531.10284778;4840749.68351407;176;;formazioni_di_macchia_post_incendio;8;0
204;1622854.11670412;4840185.00818237;176;;formazioni_di_macchia_post_incendio;8;0
237;1622571.41884828;4840613.72874608;176;;formazioni_di_macchia_post_incendio;8;0
259;1622369.48802557;4841115.35869495;176;;formazioni_di_macchia_post_incendio;8;0
275;1623131.61470514;4840831.04764914;176;;formazioni_di_macchia_post_incendio;8;0
294;1622885.23801732;4841178.01225465;176;;formazioni_di_macchia_post_incendio;8;0
310;1622913.47904681;4841011.78749408;176;;formazioni_di_macchia_post_incendio;8;0
323;1622505.75597609;4840317.88348956;176;;formazioni_di_macchia_post_incendio;8;0
344;1622695.63825934;4840560.86762632;176;;formazioni_di_macchia_post_incendio;8;0
355;1622908.16271533;4841095.95320947;176;;formazioni_di_macchia_post_incendio;8;0
357;1622586.1051668;4840391.61377195;176;;formazioni_di_macchia_post_incendio;8;0
364;1622583.82437089;4841044.19150181;176;;formazioni_di_macchia_post_incendio;8;0
386;1623106.86990316;4840020.65324988;176;;formazioni_di_macchia_post_incendio;8;0
397;1622639.0696794;4840242.30925227;176;;formazioni_di_macchia_post_incendio;8;0
413;1622766.51378132;4840699.34314569;176;;formazioni_di_macchia_post_incendio;8;0
419;1622269.51857029;4841156.44329379;176;;formazioni_di_macchia_post_incendio;8;0
454;1622690.83056789;4840215.22532929;176;;formazioni_di_macchia_post_incendio;8;0
465;1622925.51076075;4840288.85891418;176;;formazioni_di_macchia_post_incendio;8;0
473;1623136.69392402;4840350.03880795;176;;formazioni_di_macchia_post_incendio;8;0
499;1622936.11918805;4840447.13053351;176;;formazioni_di_macchia_post_incendio;8;0
521;1622642.45254303;4840404.90947066;176;;formazioni_di_macchia_post_incendio;8;0
527;1622960.77806867;4840183.33501394;176;;formazioni_di_macchia_post_incendio;8;0
575;1623244.88539237;4839951.18674554;176;;formazioni_di_macchia_post_incendio;8;0
593;1623004.57379405;4840891.70039397;176;;formazioni_di_macchia_post_incendio;8;0
594;1622361.4209417;4841071.01650691;176;;formazioni_di_macchia_post_incendio;8;0
599;1623108.8223432;4840314.52835791;176;;formazioni_di_macchia_post_incendio;8;0
665;1622859.66796001;4840949.77957764;176;;formazioni_di_macchia_post_incendio;8;0
672;1622993.75517262;4840196.8704277;176;;formazioni_di_macchia_post_incendio;8;0
673;1622418.57268214;4840851.72933176;176;;formazioni_di_macchia_post_incendio;8;0
745;1623041.95527156;4840557.27506837;176;;formazioni_di_macchia_post_incendio;8;0
775;1622752.83880878;4841272.6930893;176;;formazioni_di_macchia_post_incendio;8;0
800;1623335.95199045;4840742.00623777;176;;formazioni_di_macchia_post_incendio;8;0
804;1622832.04608472;4840992.67093276;176;;formazioni_di_macchia_post_incendio;8;0
806;1622516.60358443;4840322.49692381;176;;formazioni_di_macchia_post_incendio;8;0
816;1623153.31692959;4839877.30330295;176;;formazioni_di_macchia_post_incendio;8;0
844;1622992.13613697;4840850.61809334;176;;formazioni_di_macchia_post_incendio;8;0
876;1622325.94884816;4841144.68484596;176;;formazioni_di_macchia_post_incendio;8;0
882;1622748.73915422;4840660.54011115;176;;formazioni_di_macchia_post_incendio;8;0
883;1622512.2366162;4840739.85116856;176;;formazioni_di_macchia_post_incendio;8;0
902;1623139.27648479;4839998.74069313;176;;formazioni_di_macchia_post_incendio;8;0
907;1622735.11860123;4840329.10103413;176;;formazioni_di_macchia_post_incendio;8;0
926;1622849.54358487;4840173.906942;176;;formazioni_di_macchia_post_incendio;8;0
950;1623042.03244422;4840734.60732074;176;;formazioni_di_macchia_post_incendio;8;0
951;1622348.82418844;4840913.13303095;176;;formazioni_di_macchia_post_incendio;8;0
956;1623064.82826324;4840935.48395808;176;;formazioni_di_macchia_post_incendio;8;0
989;1623067.80237874;4840776.49122157;176;;formazioni_di_macchia_post_incendio;8;0
254;1624051.455766;4840447.4165832;178;;formazioni_di_macchia_post_incendio;8;0
737;1624061.86341883;4840504.98224904;178;;formazioni_di_macchia_post_incendio;8;0
47;1623360.4516749;4843213.70489951;179;;formazioni_di_macchia_post_incendio;8;0
112;1623259.54882549;4842609.99761897;179;;formazioni_di_macchia_post_incendio;8;0
375;1623259.27852283;4842557.01066664;179;;formazioni_di_macchia_post_incendio;8;0
389;1623403.84962201;4843156.11063852;179;;formazioni_di_macchia_post_incendio;8;0
392;1623657.90676328;4843081.44714501;179;;formazioni_di_macchia_post_incendio;8;0
439;1623462.74475059;4843004.90611972;179;;formazioni_di_macchia_post_incendio;8;0
451;1623579.77156942;4843044.26853442;179;;formazioni_di_macchia_post_incendio;8;0
468;1623583.53503821;4842943.26273409;179;;formazioni_di_macchia_post_incendio;8;0
550;1623721.45740389;4843025.40628404;179;;formazioni_di_macchia_post_incendio;8;0
564;1623175.00828221;4842921.89672772;179;;formazioni_di_macchia_post_incendio;8;0
633;1623531.87022614;4843027.96617742;179;;formazioni_di_macchia_post_incendio;8;0
825;1623391.46564424;4842730.22627478;179;;formazioni_di_macchia_post_incendio;8;0
857;1623185.25643618;4842871.56697068;179;;formazioni_di_macchia_post_incendio;8;0
933;1623339.30601449;4843010.80456402;179;;formazioni_di_macchia_post_incendio;8;0
944;1623494.21165728;4842878.6720586;179;;formazioni_di_macchia_post_incendio;8;0
977;1623312.20626589;4842624.39498226;179;;formazioni_di_macchia_post_incendio;8;0
52;1623425.20934837;4843863.78402967;181;;formazioni_di_macchia_post_incendio;8;0
296;1623113.9717202;4843676.61122989;181;;formazioni_di_macchia_post_incendio;8;0
438;1623310.507167;4843809.97155586;181;;formazioni_di_macchia_post_incendio;8;0
446;1623123.6798287;4843732.56412857;181;;formazioni_di_macchia_post_incendio;8;0
491;1623479.31548374;4843892.62490005;181;;formazioni_di_macchia_post_incendio;8;0
787;1623202.67243223;4843806.82591919;181;;formazioni_di_macchia_post_incendio;8;0
22;1625363.501829;4840726.9001181;182;;formazioni_di_macchia_post_incendio;8;0
32;1624006.45849264;4839694.42532459;182;;formazioni_di_macchia_post_incendio;8;0
56;1625360.79707216;4840533.71866294;182;;formazioni_di_macchia_post_incendio;8;0
80;1625468.86847851;4840123.01279619;182;;formazioni_di_macchia_post_incendio;8;0
81;1624426.40552257;4840074.04992492;182;;formazioni_di_macchia_post_incendio;8;0
84;1625401.19900811;4840868.86393689;182;;formazioni_di_macchia_post_incendio;8;0
94;1624435.05788607;4840524.34200531;182;;formazioni_di_macchia_post_incendio;8;0
102;1624818.63857956;4839997.38835236;182;;formazioni_di_macchia_post_incendio;8;0
115;1625278.60557016;4841021.79653148;182;;formazioni_di_macchia_post_incendio;8;0
125;1625420.32269662;4841013.34910331;182;;formazioni_di_macchia_post_incendio;8;0
130;1625670.36785306;4840715.24331646;182;;formazioni_di_macchia_post_incendio;8;0
134;1624410.69409955;4840127.23223469;182;;formazioni_di_macchia_post_incendio;8;0
157;1625131.8089542;4840722.74211643;182;;formazioni_di_macchia_post_incendio;8;0
181;1624056.25135327;4839250.19291827;182;;formazioni_di_macchia_post_incendio;8;0
184;1624222.08993169;4839890.11667265;182;;formazioni_di_macchia_post_incendio;8;0
189;1625399.1823439;4840243.38361747;182;;formazioni_di_macchia_post_incendio;8;0
191;1625500.41248904;4840206.27906812;182;;formazioni_di_macchia_post_incendio;8;0
207;1624390.82222766;4839716.83961218;182;;formazioni_di_macchia_post_incendio;8;0
214;1625677.84727232;4840898.15794916;182;;formazioni_di_macchia_post_incendio;8;0
221;1625598.18909765;4840424.09073144;182;;formazioni_di_macchia_post_incendio;8;0
226;1624919.6453038;4839894.49700223;182;;formazioni_di_macchia_post_incendio;8;0
229;1625301.43827862;4840254.27748626;182;;formazioni_di_macchia_post_incendio;8;0
230;1624401.21369303;4839652.17945533;182;;formazioni_di_macchia_post_incendio;8;0
261;1625602.56903138;4840718.64492836;182;;formazioni_di_macchia_post_incendio;8;0
290;1625556.76933178;4840859.69702464;182;;formazioni_di_macchia_post_incendio;8;0
299;1624074.12885265;4839384.12768568;182;;formazioni_di_macchia_post_incendio;8;0
309;1625105.80413818;4840940.31616956;182;;formazioni_di_macchia_post_incendio;8;0
318;1625194.27726173;4840433.54486325;182;;formazioni_di_macchia_post_incendio;8;0
319;1625745.21090766;4840067.93917044;182;;formazioni_di_macchia_post_incendio;8;0
325;1625729.13719107;4840515.1262514;182;;formazioni_di_macchia_post_incendio;8;0
327;1624245.06835715;4840039.44412902;182;;formazioni_di_macchia_post_incendio;8;0
359;1625447.29636347;4840964.60869884;182;;formazioni_di_macchia_post_incendio;8;0
363;1624214.0626223;4839552.9589186;182;;formazioni_di_macchia_post_incendio;8;0
393;1625053.91909053;4840905.7654251;182;;formazioni_di_macchia_post_incendio;8;0
422;1625857.40039307;4840386.93233555;182;;formazioni_di_macchia_post_incendio;8;0
423;1624933.26244971;4840978.64145413;182;;formazioni_di_macchia_post_incendio;8;0
457;1624406.81987862;4839888.81619;182;;formazioni_di_macchia_post_incendio;8;0
462;1624559.46271128;4839626.01885692;182;;formazioni_di_macchia_post_incendio;8;0
470;1625332.02758872;4840791.53453582;182;;formazioni_di_macchia_post_incendio;8;0
479;1625392.70228838;4841053.93746036;182;;formazioni_di_macchia_post_incendio;8;0
485;1625397.79878589;4840569.8518565;182;;formazioni_di_macchia_post_incendio;8;0
492;1625138.40523027;4840963.43376844;182;;formazioni_di_macchia_post_incendio;8;0
523;1624457.85744769;4840284.54889287;182;;formazioni_di_macchia_post_incendio;8;0
541;1624092.29221983;4839561.09022459;182;;formazioni_di_macchia_post_incendio;8;0
562;1625689.25822645;4840727.54389259;182;;formazioni_di_macchia_post_incendio;8;0
568;1625411.15191487;4840828.4932364;182;;formazioni_di_macchia_post_incendio;8;0
576;1624069.34893291;4839394.60996342;182;;formazioni_di_macchia_post_incendio;8;0
595;1625030.06492939;4840855.81875612;182;;formazioni_di_macchia_post_incendio;8;0
598;1624535.04466491;4839614.44118832;182;;formazioni_di_macchia_post_incendio;8;0
617;1625588.02287546;4840334.65180338;182;;formazioni_di_macchia_post_incendio;8;0
638;1625505.92573361;4840956.79237258;182;;formazioni_di_macchia_post_incendio;8;0
659;1623969.98138531;4839726.09963328;182;;formazioni_di_macchia_post_incendio;8;0
675;1625572.42213467;4840949.42141418;182;;formazioni_di_macchia_post_incendio;8;0
686;1625050.60020569;4840934.91049634;182;;formazioni_di_macchia_post_incendio;8;0
691;1624076.70702693;4839283.97252566;182;;formazioni_di_macchia_post_incendio;8;0
700;1624184.74244629;4840262.40791894;182;;formazioni_di_macchia_post_incendio;8;0
707;1625612.15684965;4840432.33096403;182;;formazioni_di_macchia_post_incendio;8;0
709;1625804.71996393;4840219.73669131;182;;formazioni_di_macchia_post_incendio;8;0
713;1624030.03105195;4839368.18106017;182;;formazioni_di_macchia_post_incendio;8;0
721;1624249.47092109;4840436.39705683;182;;formazioni_di_macchia_post_incendio;8;0
749;1624255.78969173;4840117.89693769;182;;formazioni_di_macchia_post_incendio;8;0
751;1624431.12867963;4840243.49487314;182;;formazioni_di_macchia_post_incendio;8;0
756;1625367.68901271;4840291.27745689;182;;formazioni_di_macchia_post_incendio;8;0
758;1625321.9528398;4840212.09005863;182;;formazioni_di_macchia_post_incendio;8;0
795;1623932.44568668;4839518.87022471;182;;formazioni_di_macchia_post_incendio;8;0
796;1625063.16204197;4840363.74092835;182;;formazioni_di_macchia_post_incendio;8;0
805;1623935.95920102;4839603.10628314;182;;formazioni_di_macchia_post_incendio;8;0
808;1625661.62877625;4840395.5991797;182;;formazioni_di_macchia_post_incendio;8;0
822;1625383.87800989;4840803.08069601;182;;formazioni_di_macchia_post_incendio;8;0
841;1624105.24036669;4839261.37880357;182;;formazioni_di_macchia_post_incendio;8;0
843;1625538.64959313;4840107.94821203;182;;formazioni_di_macchia_post_incendio;8;0
846;1624576.87432002;4839643.1906253;182;;formazioni_di_macchia_post_incendio;8;0
855;1625450.44555514;4840976.17623184;182;;formazioni_di_macchia_post_incendio;8;0
861;1624318.63295877;4840618.21697702;182;;formazioni_di_macchia_post_incendio;8;0
890;1625104.50608162;4840412.95665711;182;;formazioni_di_macchia_post_incendio;8;0
921;1625398.59738074;4840831.19217179;182;;formazioni_di_macchia_post_incendio;8;0
969;1624459.96659286;4839704.47883317;182;;formazioni_di_macchia_post_incendio;8;0
996;1625061.18776927;4841055.70010172;182;;formazioni_di_macchia_post_incendio;8;0
93;1626200.72224259;4841660.82071985;183;;agricolo_/_altre_superf._non_boscate;9;0
85;1623881.95784257;4841630.19930138;184;;agricolo_/_altre_superf._non_boscate;9;0
95;1623822.51037028;4841605.29241991;184;;agricolo_/_altre_superf._non_boscate;9;0
127;1624259.08001722;4841798.02807322;184;;agricolo_/_altre_superf._non_boscate;9;0
268;1623980.79456644;4841454.28099838;184;;agricolo_/_altre_superf._non_boscate;9;0
269;1623655.31527828;4841401.97893614;184;;agricolo_/_altre_superf._non_boscate;9;0
271;1624439.00010729;4841542.34739259;184;;agricolo_/_altre_superf._non_boscate;9;0
340;1624365.65099853;4841557.14080825;184;;agricolo_/_altre_superf._non_boscate;9;0
354;1623509.19062719;4841568.66759622;184;;agricolo_/_altre_superf._non_boscate;9;0
403;1623657.99053708;4841402.39688249;184;;agricolo_/_altre_superf._non_boscate;9;0
410;1624371.65686317;4841584.29181981;184;;agricolo_/_altre_superf._non_boscate;9;0
442;1624140.02871043;4841732.18519821;184;;agricolo_/_altre_superf._non_boscate;9;0
497;1623542.3017203;4841362.55808852;184;;agricolo_/_altre_superf._non_boscate;9;0
522;1624141.99103715;4841939.13012559;184;;agricolo_/_altre_superf._non_boscate;9;0
609;1623922.73321559;4841631.85706821;184;;agricolo_/_altre_superf._non_boscate;9;0
644;1623594.74657086;4841552.75096028;184;;agricolo_/_altre_superf._non_boscate;9;0
657;1623905.43236295;4841365.23056959;184;;agricolo_/_altre_superf._non_boscate;9;0
738;1623526.98803497;4841627.87920323;184;;agricolo_/_altre_superf._non_boscate;9;0
767;1624599.8890698;4841419.57933178;184;;agricolo_/_altre_superf._non_boscate;9;0
799;1623511.72071819;4841433.59766633;184;;agricolo_/_altre_superf._non_boscate;9;0
803;1623972.00610385;4841580.56969437;184;;agricolo_/_altre_superf._non_boscate;9;0
867;1624042.35178393;4841473.5958979;184;;agricolo_/_altre_superf._non_boscate;9;0
838;1623937.19728506;4843923.0857764;185;;agricolo_/_altre_superf._non_boscate;9;0
961;1624102.68798883;4843632.07127581;185;;agricolo_/_altre_superf._non_boscate;9;0
185;1623029.09905726;4843386.82384705;186;;agricolo_/_altre_superf._non_boscate;9;0
476;1622968.35884404;4843364.15221408;186;;agricolo_/_altre_superf._non_boscate;9;0
811;1623055.84562593;4843320.26982044;186;;agricolo_/_altre_superf._non_boscate;9;0
68;1622948.85297204;4843595.02247035;187;;agricolo_/_altre_superf._non_boscate;9;0
14;1626163.18832075;4840938.72043417;189;;agricolo_/_altre_superf._non_boscate;9;0
300;1626339.58211757;4840849.91499707;189;;agricolo_/_altre_superf._non_boscate;9;0
660;1626161.73516249;4840984.22279665;189;;agricolo_/_altre_superf._non_boscate;9;0
284;1626062.60990627;4840524.27254553;190;;agricolo_/_altre_superf._non_boscate;9;0
382;1626096.78407703;4840498.36508924;190;;agricolo_/_altre_superf._non_boscate;9;0
748;1625861.51467463;4840615.15146071;190;;agricolo_/_altre_superf._non_boscate;9;0
820;1625839.80164478;4840589.34710343;190;;agricolo_/_altre_superf._non_boscate;9;0
853;1625885.94130924;4840405.21734574;191;;agricolo_/_altre_superf._non_boscate;9;0
13;1623709.08764117;4842549.55554233;192;;agricolo_/_altre_superf._non_boscate;9;0
33;1624078.82690035;4842579.52353657;192;;agricolo_/_altre_superf._non_boscate;9;0
36;1623051.37914306;4842361.81220661;192;;agricolo_/_altre_superf._non_boscate;9;0
41;1623760.43643702;4842756.62608657;192;;agricolo_/_altre_superf._non_boscate;9;0
71;1623398.524259;4842613.4112662;192;;agricolo_/_altre_superf._non_boscate;9;0
83;1624288.92844766;4842115.15077221;192;;agricolo_/_altre_superf._non_boscate;9;0
151;1623017.5940514;4842372.27938446;192;;agricolo_/_altre_superf._non_boscate;9;0
174;1624068.02114887;4842079.00737241;192;;agricolo_/_altre_superf._non_boscate;9;0
