X;Y;Z;S;A;Q;C
1416732.775862;4856672.185345;-2.375;610.141033;0.057118;671.175069;1
1416732.948276;4856672.00431;-2.375;608.37273;0.049965;765.041986;1
1416733.12069;4856671.823276;-2.375;605.876183;0.043134;882.561345;1
1416733.293103;4856671.642241;-2.375;603.862565;0.035918;1056.336867;1
1416733.465517;4856671.461207;-2.375;601.604341;0.028331;1334.241173;1
1416733.637931;4856671.280172;-2.375;598.539702;0.02111;1781.471264;1
1416733.810345;4856671.099138;-2.375;595.053348;0.015129;2471.361615;1
1416733.982759;4856670.918103;-2.375;589.933966;0.01026;3612.659049;1
1416734.155172;4856670.737069;-2.375;583.395273;0.006836;5361.890081;1
1416734.327586;4856670.556034;-2.375;575.826421;0.004263;8486.176361;1
1416734.5;4856670.375;-2.375;567.865238;0.002775;12855.92956;1
1416734.672414;4856670.193966;-2.375;559.279562;0.001901;18488.663857;1
1416710.706897;4856695.357759;-2.625;760.644798;0.046357;1030.981134;2
1416710.87931;4856695.176724;-2.625;778.568135;0.050084;976.730764;2
1416711.051724;4856694.99569;-2.625;796.945924;0.053875;929.442706;2
1416711.224138;4856694.814655;-2.625;817.217585;0.056432;909.901448;2
1416711.396552;4856694.633621;-2.625;841.793773;0.059675;886.32234;2
1416711.568966;4856694.452586;-2.625;865.564098;0.060585;897.66873;2
1416711.741379;4856694.271552;-2.625;885.836264;0.061944;898.526177;2
1416711.913793;4856694.090517;-2.625;902.37438;0.062468;907.626672;2
1416712.086207;4856693.909483;-2.625;918.415248;0.064382;896.300133;2
1416712.258621;4856693.728448;-2.625;928.272105;0.066435;877.9293;2
1416712.431034;4856693.547414;-2.625;930.467388;0.065833;888.055839;2
1416712.603448;4856693.366379;-2.625;931.764399;0.071446;819.426712;2
1416712.775862;4856693.185345;-2.625;934.521652;0.077503;757.621587;2
1416712.948276;4856693.00431;-2.625;935.438857;0.082268;714.436774;2
1416713.12069;4856692.823276;-2.625;932.734752;0.089704;653.323408;2
1416713.293103;4856692.642241;-2.625;918.404841;0.094046;613.586052;2
1416713.465517;4856692.461207;-2.625;902.289251;0.098134;577.704566;2
1416713.637931;4856692.280172;-2.625;893.540004;0.105435;532.485203;2
1416713.810345;4856692.099138;-2.625;885.512323;0.112178;495.983542;2
1416713.982759;4856691.918103;-2.625;875.593487;0.116443;472.465462;2
1416714.155172;4856691.737069;-2.625;866.677673;0.119746;454.755028;2
1416714.327586;4856691.556034;-2.625;861.268928;0.121529;445.284965;2
1416714.5;4856691.375;-2.625;850.33256;0.118939;449.206405;2
1416714.672414;4856691.193966;-2.625;833.609172;0.115045;455.274932;2
1416714.844828;4856691.012931;-2.625;818.709806;0.11199;459.337224;2
1416715.017241;4856690.831897;-2.625;808.243606;0.107201;473.721158;2
1416715.189655;4856690.650862;-2.625;799.559448;0.103351;486.090391;2
1416715.362069;4856690.469828;-2.625;791.239811;0.098357;505.455024;2
1416715.534483;4856690.288793;-2.625;777.831481;0.091451;534.413649;2
1416715.706897;4856690.107759;-2.625;766.483846;0.08419;572.032086;2
1416715.87931;4856689.926724;-2.625;755.150747;0.079577;596.247077;2
1416716.051724;4856689.74569;-2.625;747.498698;0.075911;618.711192;1
1416716.224138;4856689.564655;-2.625;740.924562;0.072956;638.102012;1
1416716.396552;4856689.383621;-2.625;740.423011;0.072086;645.37025;1
1416716.568966;4856689.202586;-2.625;744.266099;0.072003;649.470124;1
1416716.741379;4856689.021552;-2.625;749.088228;0.073019;644.57813;1
1416716.913793;4856688.840517;-2.625;753.25562;0.075916;623.433576;2
1416717.086207;4856688.659483;-2.625;761.202464;0.083471;572.988097;2
1416717.258621;4856688.478448;-2.625;773.071181;0.086205;563.465351;2
1416717.431034;4856688.297414;-2.625;791.183387;0.091699;542.116334;2
1416717.603448;4856688.116379;-2.625;808.475837;0.09735;521.807044;2
1416717.775862;4856687.935345;-2.625;827.594363;0.098188;529.587039;2
1416717.948276;4856687.75431;-2.625;848.553485;0.0979;544.597963;2
1416718.12069;4856687.573276;-2.625;869.180614;0.098046;557.008642;2
1416718.293103;4856687.392241;-2.625;884.921507;0.097779;568.64473;2
1416718.465517;4856687.211207;-2.625;896.824074;0.096691;582.77531;2
1416718.637931;4856687.030172;-2.625;902.072128;0.096065;590.002509;2
1416718.810345;4856686.849138;-2.625;901.981448;0.091555;619.007547;2
1416718.982759;4856686.668103;-2.625;896.051155;0.083377;675.255923;2
1416719.155172;4856686.487069;-2.625;889.695109;0.077792;718.601171;2
1416719.327586;4856686.306034;-2.625;875.753211;0.071059;774.359239;2
1416719.5;4856686.125;-2.625;859.176531;0.065917;818.966559;2
1416719.672414;4856685.943966;-2.625;839.560849;0.064942;812.284499;2
1416719.844828;4856685.762931;-2.625;818.307268;0.067209;765.016185;2
1416720.017241;4856685.581897;-2.625;796.792157;0.070953;705.593972;2
1416720.189655;4856685.400862;-2.625;777.556161;0.0735;664.695301;2
1416720.362069;4856685.219828;-2.625;757.543776;0.076684;620.701046;2
1416720.534483;4856685.038793;-2.625;740.664781;0.078508;592.773529;1
1416720.706897;4856684.857759;-2.625;725.712735;0.080997;562.960676;1
1416720.87931;4856684.676724;-2.625;713.740344;0.082371;544.436006;1
1416721.051724;4856684.49569;-2.625;702.499311;0.085046;519.006983;1
1416721.224138;4856684.314655;-2.625;695.571507;0.085664;510.182606;1
1416721.396552;4856684.133621;-2.625;691.756125;0.083851;518.351176;1
1416721.568966;4856683.952586;-2.625;692.958376;0.082794;525.883492;1
1416721.741379;4856683.771552;-2.625;695.811473;0.079234;551.772064;1
1416721.913793;4856683.590517;-2.625;703.588045;0.073272;603.333695;1
1416722.086207;4856683.409483;-2.625;715.604981;0.067571;665.412819;1
1416722.258621;4856683.228448;-2.625;728.951188;0.061527;744.416087;1
1416722.431034;4856683.047414;-2.625;741.981099;0.056147;830.32275;1
1416722.603448;4856682.866379;-2.625;753.675997;0.05201;910.490625;2
1416722.775862;4856682.685345;-2.625;765.784132;0.047968;1003.074061;2
1416722.948276;4856682.50431;-2.625;775.547317;0.046922;1038.504824;2
1416723.12069;4856682.323276;-2.625;780.930663;0.046132;1063.625617;2
1416723.293103;4856682.142241;-2.625;786.230359;0.046386;1064.972178;2
1416723.465517;4856681.961207;-2.625;790.552322;0.046072;1078.125648;2
1416723.637931;4856681.780172;-2.625;792.163561;0.045584;1091.88991;2
1416723.810345;4856681.599138;-2.625;787.461106;0.046068;1074.020515;2
1416723.982759;4856681.418103;-2.625;775.92063;0.045989;1060.096339;2
1416724.155172;4856681.237069;-2.625;764.328239;0.04554;1054.558378;2
1416724.327586;4856681.056034;-2.625;753.428913;0.043401;1090.747274;2
1416724.5;4856680.875;-2.625;744.528082;0.041266;1133.62228;1
1416724.672414;4856680.693966;-2.625;735.786969;0.040512;1141.160485;1
1416724.844828;4856680.512931;-2.625;726.785826;0.038963;1172.003508;1
1416725.017241;4856680.331897;-2.625;721.005225;0.037725;1200.851387;1
1416725.189655;4856680.150862;-2.625;715.473987;0.036612;1227.860708;1
1416725.362069;4856679.969828;-2.625;709.073509;0.036357;1225.426146;1
1416725.534483;4856679.788793;-2.625;703.752551;0.036402;1214.71375;1
1416725.706897;4856679.607759;-2.625;699.388518;0.037033;1186.622702;1
1416725.87931;4856679.426724;-2.625;697.804049;0.037573;1166.904956;1
1416726.051724;4856679.24569;-2.625;697.484823;0.038524;1137.59666;1
1416726.224138;4856679.064655;-2.625;697.070191;0.040785;1073.873892;1
1416726.396552;4856678.883621;-2.625;695.231791;0.042062;1038.529691;1
1416726.568966;4856678.702586;-2.625;692.894857;0.043011;1012.204083;1
1416726.741379;4856678.521552;-2.625;692.193913;0.044304;981.675366;1
1416726.913793;4856678.340517;-2.625;689.751177;0.045306;956.57712;1
1416727.086207;4856678.159483;-2.625;685.872281;0.045242;952.53674;1
1416727.258621;4856677.978448;-2.625;682.870309;0.045065;952.089725;1
1416727.431034;4856677.797414;-2.625;679.026976;0.045087;946.263405;1
1416727.603448;4856677.616379;-2.625;675.925778;0.044951;944.808345;1
1416727.775862;4856677.435345;-2.625;672.531644;0.045133;936.254771;1
1416727.948276;4856677.25431;-2.625;669.839763;0.045035;934.543683;1
1416728.12069;4856677.073276;-2.625;666.484411;0.045113;928.249179;1
1416728.293103;4856676.892241;-2.625;665.172818;0.046447;899.824832;1
1416728.465517;4856676.711207;-2.625;664.372357;0.048286;864.506726;1
1416728.637931;4856676.530172;-2.625;663.349082;0.049931;834.739299;1
1416728.810345;4856676.349138;-2.625;663.528241;0.051136;815.296019;1
1416728.982759;4856676.168103;-2.625;664.990972;0.053471;781.408502;1
1416729.155172;4856675.987069;-2.625;665.948271;0.055957;747.771145;1
1416729.327586;4856675.806034;-2.625;666.998999;0.05763;727.202473;1
1416729.5;4856675.625;-2.625;667.862892;0.058397;718.582014;1
1416729.672414;4856675.443966;-2.625;668.188343;0.05973;702.88641;1
1416729.844828;4856675.262931;-2.625;668.140463;0.061334;684.453425;1
1416730.017241;4856675.081897;-2.625;671.498134;0.063638;662.990568;1
1416730.189655;4856674.900862;-2.625;674.24872;0.064969;652.066695;1
1416730.362069;4856674.719828;-2.625;677.143853;0.065019;654.365626;1
1416730.534483;4856674.538793;-2.625;678.717048;0.064685;659.277251;1
1416730.706897;4856674.357759;-2.625;679.041852;0.064014;666.505962;1
1416730.87931;4856674.176724;-2.625;678.581076;0.06365;669.854162;1
1416731.051724;4856673.99569;-2.625;677.985839;0.062614;680.346464;1
1416731.224138;4856673.814655;-2.625;675.82015;0.062117;683.595732;1
1416731.396552;4856673.633621;-2.625;672.520932;0.062971;671.031336;1
1416731.568966;4856673.452586;-2.625;669.366215;0.063647;660.791877;1
1416731.741379;4856673.271552;-2.625;666.14272;0.063167;662.612609;1
1416731.913793;4856673.090517;-2.625;660.568587;0.061216;678.000483;1
1416732.086207;4856672.909483;-2.625;655.904048;0.058523;704.190658;1
1416732.258621;4856672.728448;-2.625;650.783844;0.055846;732.191572;1
1416732.431034;4856672.547414;-2.625;646.418702;0.052429;774.675198;1
1416732.603448;4856672.366379;-2.625;642.995606;0.049434;817.259888;1
1416732.775862;4856672.185345;-2.625;639.982905;0.044802;897.529992;1
1416732.948276;4856672.00431;-2.625;636.557435;0.040162;995.880134;1
1416733.12069;4856671.823276;-2.625;633.281072;0.035283;1127.732271;1
1416733.293103;4856671.642241;-2.625;629.88055;0.029087;1360.637997;1
1416733.465517;4856671.461207;-2.625;625.761255;0.023065;1704.639359;1
1416733.637931;4856671.280172;-2.625;620.891264;0.018029;2163.77375;1
1416733.810345;4856671.099138;-2.625;615.534025;0.013396;2887.121766;1
1416733.982759;4856670.918103;-2.625;608.557744;0.009863;3876.844134;1
1416734.155172;4856670.737069;-2.625;600.612148;0.006966;5417.301148;1
1416734.327586;4856670.556034;-2.625;591.907323;0.004663;7975.391526;1
1416734.5;4856670.375;-2.625;583.047863;0.003302;11095.464816;1
1416711.051724;4856694.99569;-2.875;821.226258;0.050934;1013.063571;2
1416711.224138;4856694.814655;-2.875;842.284548;0.053443;990.26108;2
1416711.396552;4856694.633621;-2.875;869.112177;0.055486;984.170545;2
1416711.568966;4856694.452586;-2.875;896.478951;0.057506;979.501556;2
1416711.741379;4856694.271552;-2.875;920.773025;0.057585;1004.665577;2
1416711.913793;4856694.090517;-2.875;938.163003;0.054307;1085.425444;2
1416712.086207;4856693.909483;-2.875;956.007832;0.054412;1103.943398;2
1416712.258621;4856693.728448;-2.875;968.15776;0.055384;1098.348728;2
1416712.431034;4856693.547414;-2.875;976.522476;0.053847;1139.474533;2
1416712.603448;4856693.366379;-2.875;983.535437;0.05865;1053.656218;2
1416712.775862;4856693.185345;-2.875;995.198327;0.064876;963.845744;2
1416712.948276;4856693.00431;-2.875;991.65288;0.068636;907.800508;2
1416713.12069;4856692.823276;-2.875;984.386974;0.074191;833.672762;2
1416713.293103;4856692.642241;-2.875;976.188021;0.080291;763.917231;2
1416713.465517;4856692.461207;-2.875;959.152396;0.080233;751.124789;2
1416713.637931;4856692.280172;-2.875;946.093028;0.084252;705.560934;2
1416713.810345;4856692.099138;-2.875;937.819326;0.090208;653.212514;2
1416713.982759;4856691.918103;-2.875;926.473931;0.093261;624.18432;2
1416714.155172;4856691.737069;-2.875;916.460993;0.095432;603.393374;2
1416714.327586;4856691.556034;-2.875;906.939931;0.096884;588.172494;2
1416714.5;4856691.375;-2.875;891.605112;0.094152;595.005333;2
1416714.672414;4856691.193966;-2.875;870.657427;0.089596;610.574662;2
1416714.844828;4856691.012931;-2.875;855.656135;0.08657;621.027098;2
1416715.017241;4856690.831897;-2.875;844.304737;0.081886;647.844358;2
1416715.189655;4856690.650862;-2.875;827.627329;0.07615;682.882303;2
1416715.362069;4856690.469828;-2.875;817.260409;0.074049;693.463815;2
1416715.534483;4856690.288793;-2.875;803.486666;0.070439;716.715409;2
1416715.706897;4856690.107759;-2.875;792.013771;0.066246;751.197832;2
1416715.87931;4856689.926724;-2.875;780.394361;0.063475;772.487601;2
1416716.051724;4856689.74569;-2.875;773.165947;0.061943;784.255949;2
1416716.224138;4856689.564655;-2.875;767.032704;0.060282;799.47897;2
1416716.396552;4856689.383621;-2.875;765.505645;0.059618;806.777608;2
1416716.568966;4856689.202586;-2.875;767.931924;0.060648;795.578876;2
1416716.741379;4856689.021552;-2.875;774.6757;0.065456;743.622784;2
1416716.913793;4856688.840517;-2.875;781.882625;0.068355;718.701151;2
1416717.086207;4856688.659483;-2.875;793.49651;0.07569;658.699075;2
1416717.258621;4856688.478448;-2.875;807.743735;0.077882;651.651952;2
1416717.431034;4856688.297414;-2.875;826.50668;0.083129;624.705936;2
1416717.603448;4856688.116379;-2.875;843.047376;0.087048;608.518032;2
1416717.775862;4856687.935345;-2.875;861.658479;0.08678;623.86855;2
1416717.948276;4856687.75431;-2.875;880.209859;0.084629;653.50137;2
1416718.12069;4856687.573276;-2.875;900.238353;0.083211;679.758052;2
1416718.293103;4856687.392241;-2.875;919.68622;0.08196;705.049691;2
1416718.465517;4856687.211207;-2.875;932.740484;0.078353;747.968019;2
1416718.637931;4856687.030172;-2.875;938.851785;0.07499;786.633027;2
1416718.810345;4856686.849138;-2.875;940.52258;0.071809;822.941375;2
1416718.982759;4856686.668103;-2.875;933.72241;0.064942;903.380859;2
1416719.155172;4856686.487069;-2.875;921.938363;0.062889;921.102545;2
1416719.327586;4856686.306034;-2.875;907.014761;0.058208;979.065053;2
1416719.5;4856686.125;-2.875;894.169033;0.055986;1003.507407;2
1416719.672414;4856685.943966;-2.875;878.49116;0.057424;961.225916;2
1416719.844828;4856685.762931;-2.875;858.661012;0.060636;889.749013;2
1416720.017241;4856685.581897;-2.875;837.687341;0.065274;806.343157;2
1416720.189655;4856685.400862;-2.875;816.926305;0.069438;739.207022;2
1416720.362069;4856685.219828;-2.875;796.253268;0.074111;675.065279;2
1416720.534483;4856685.038793;-2.875;781.057827;0.075644;648.768688;2
1416720.706897;4856684.857759;-2.875;767.059387;0.07818;616.474769;2
1416720.87931;4856684.676724;-2.875;756.532848;0.080196;592.730662;2
1416721.051724;4856684.49569;-2.875;748.822479;0.081209;579.370836;1
1416721.224138;4856684.314655;-2.875;746.186937;0.080592;581.750686;1
1416721.396552;4856684.133621;-2.875;743.550596;0.078245;597.081012;1
1416721.568966;4856683.952586;-2.875;744.735375;0.075764;617.619025;1
1416721.741379;4856683.771552;-2.875;750.167598;0.072683;648.48895;2
1416721.913793;4856683.590517;-2.875;761.709045;0.068445;699.239438;2
1416722.086207;4856683.409483;-2.875;777.511356;0.064011;763.186244;2
1416722.258621;4856683.228448;-2.875;793.965167;0.059051;844.797489;2
1416722.431034;4856683.047414;-2.875;809.163691;0.054423;934.181891;2
1416722.603448;4856682.866379;-2.875;824.650642;0.050403;1027.995814;2
1416722.775862;4856682.685345;-2.875;839.553941;0.046401;1136.85342;2
1416722.948276;4856682.50431;-2.875;851.513914;0.044458;1203.433409;2
1416723.12069;4856682.323276;-2.875;855.762304;0.044317;1213.278422;2
1416723.293103;4856682.142241;-2.875;859.770378;0.044886;1203.52819;2
1416723.465517;4856681.961207;-2.875;863.931641;0.044876;1209.611994;2
1416723.637931;4856681.780172;-2.875;863.721761;0.045258;1199.117885;2
1416723.810345;4856681.599138;-2.875;854.120765;0.045171;1188.056817;2
1416723.982759;4856681.418103;-2.875;839.688483;0.044396;1188.364329;2
1416724.155172;4856681.237069;-2.875;826.454363;0.043543;1192.563655;2
1416724.327586;4856681.056034;-2.875;813.764214;0.042753;1195.933309;2
1416724.5;4856680.875;-2.875;802.482885;0.041906;1203.211199;2
1416724.672414;4856680.693966;-2.875;791.567726;0.041311;1203.93369;2
1416724.844828;4856680.512931;-2.875;781.325041;0.040391;1215.423536;2
1416725.017241;4856680.331897;-2.875;775.040361;0.039489;1233.188571;2
1416725.189655;4856680.150862;-2.875;768.954955;0.03812;1267.456636;2
1416725.362069;4856679.969828;-2.875;761.179556;0.0381;1255.278404;2
1416725.534483;4856679.788793;-2.875;755.688707;0.037745;1257.952337;2
1416725.706897;4856679.607759;-2.875;752.013921;0.037763;1251.232057;2
1416725.87931;4856679.426724;-2.875;750.050945;0.037929;1242.49859;2
1416726.051724;4856679.24569;-2.875;749.000245;0.038588;1219.585531;1
