Field 0,Points:0,Points:1,Points:2
102.7,517630,5000600,-3784.633057
102.7,517630,5000600,-3792.659912
102.7,517630,5000600,-3800.687012
102.7,517630,5000600,-3808.714111
102.7,517630,5000600,-3816.740967
102.7,517630,5000600,-3824.768066
102.7,517630,5000600,-3832.794922
102.7,517630,5000600,-3840.822021
102.7,517630,5000600,-3848.849121
102.7,517630,5000600,-3856.875977
102.7,517630,5000600,-3864.903076
102.7,517630,5000600,-3872.929932
102.7,517630,5000600,-3880.957031
102.7,517630,5000600,-3888.983887
102.7,517630,5000600,-3897.010986
102.7,517630,5000600,-3905.038086
102.7,517630,5000600,-3913.064941
102.7,517630,5000600,-3921.092041
102.7,517630,5000600,-3929.118896
102.7,517630,5000600,-3937.145996
102.7,517630,5000600,-3945.173096
102.7,517630,5000600,-3953.199951
102.7,517630,5000600,-3961.227051
102.7,517630,5000600,-3969.253906
102.7,517630,5000600,-3977.281006
102.7,517630,5000600,-3985.308105
102.7,517630,5000600,-3993.334961
102.7,517630,5000600,-4001.362061
102.7,517630,5000600,-4009.388916
102.7,517630,5000600,-4017.416016
102.7,517630,5000600,-4025.443115
102.7,517630,5000600,-4033.469971
102.7,517630,5000600,-4041.49707
102.7,517630,5000600,-4049.523926
102.7,517630,5000600,-4057.551025
102.7,517630,5000600,-4065.577881
102.7,517630,5000600,-4073.60498
102.7,517630,5000600,-4081.63208
102.7,517630,5000600,-4089.658936
102.7,517630,5000600,-4097.686035
102.7,517630,5000600,-4105.712891
102.7,517630,5000600,-4113.740234
102.7,517630,5000600,-4121.76709
102.7,517630,5000600,-4129.793945
102.7,517630,5000600,-4137.820801
102.7,517630,5000600,-4145.848145
102.7,517630,5000600,-4153.875
102.7,517630,5000600,-4161.901855
113.31,517630,5000600,-4169.929199
113.31,517630,5000600,-4177.956055
113.31,517630,5000600,-4185.98291
113.31,517630,5000600,-4194.009766
113.31,517630,5000600,-4202.037109
113.31,517630,5000600,-4210.063965
113.31,517630,5000600,-4218.09082
113.31,517630,5000600,-4226.118164
113.31,517630,5000600,-4234.14502
113.31,517630,5000600,-4242.171875
113.31,517630,5000600,-4250.199219
113.31,517630,5000600,-4258.226074
113.31,517630,5000600,-4266.25293
113.31,517630,5000600,-4274.279785
113.31,517630,5000600,-4282.307129
113.31,517630,5000600,-4290.333984
113.31,517630,5000600,-4298.36084
113.31,517630,5000600,-4306.388184
113.31,517630,5000600,-4314.415039
113.31,517630,5000600,-4322.441895
113.31,517630,5000600,-4330.469238
113.31,517630,5000600,-4338.496094
113.31,517630,5000600,-4346.522949
113.31,517630,5000600,-4354.549805
113.31,517630,5000600,-4362.577148
113.31,517630,5000600,-4370.604004
113.31,517630,5000600,-4378.630859
